"id","first_day_exposition","days_exposition","last_price"
13596,2018-08-13,,1700000.0
13597,2016-01-05,185.0,5450000.0
13598,2016-12-15,298.0,8150000.0
13599,2015-09-20,1313.0,3715100.0
13600,2018-07-04,60.0,9500000.0
13601,2016-06-24,578.0,12000000
13602,2019-01-23,,8200000.0
13603,2018-06-11,253.0,4000000.0
13604,2019-03-15,,2700000.0
13605,2017-07-26,40.0,3400000.0
13606,2018-07-19,65.0,4100000.0
13607,2017-01-23,172.0,6500000.0
13608,2017-10-13,192.0,4320000.0
13609,2015-10-27,336.0,5200000.0
13610,2018-08-10,,14800000
13611,2018-02-01,69.0,4600000.0
13612,2018-12-27,67.0,18990000
13613,2019-04-26,,8100000.0
13614,2018-11-17,56.0,4000000.0
13615,2017-09-28,10.0,4950000.0
13616,2018-09-29,39.0,3100000.0
13617,2016-06-28,59.0,7050000.0
13618,2018-06-08,158.0,9983000.0
13619,2018-03-29,,13500000
13620,2019-01-28,14.0,3500000.0
13621,2018-08-08,102.0,6050000.0
13622,2016-05-21,42.0,7650000.0
13623,2018-07-01,97.0,4350000.0
13624,2017-09-20,51.0,3200000.0
13625,2017-09-19,61.0,6200000.0
13626,2019-04-15,,13800000
13627,2016-06-30,835.0,26000000
13628,2016-06-02,725.0,1700000.0
13629,2016-03-28,768.0,2746000.0
13630,2017-01-09,39.0,4500000.0
13631,2017-12-21,167.0,13700000
13632,2018-11-28,76.0,5552240.0
13633,2017-11-01,33.0,15000000
13634,2017-11-06,172.0,6700000.0
13635,2017-03-22,615.0,2690000.0
13636,2018-09-13,145.0,5850000.0
13637,2019-02-10,7.0,6600000.0
13638,2017-09-07,138.0,3500000.0
13639,2017-12-14,219.0,5900000.0
13640,2017-06-06,23.0,6750000.0
13641,2017-01-27,361.0,4720000.0
13642,2017-07-29,104.0,6300000.0
13643,2017-12-31,64.0,10000000
13644,2017-12-18,60.0,8100000.0
13645,2018-02-01,201.0,5100000.0
13646,2018-03-28,211.0,770000.0
13647,2018-08-19,19.0,4500000.0
13648,2018-09-21,162.0,3300000.0
13649,2018-02-01,141.0,4100000.0
13650,2019-04-03,9.0,2000000.0
13651,2018-09-17,45.0,3390000.0
13652,2017-10-30,253.0,3350000.0
13653,2019-02-11,61.0,1700000.0
13654,2017-11-16,92.0,5150000.0
13655,2017-06-20,6.0,6250000.0
13656,2018-11-23,132.0,9650000.0
13657,2017-11-12,23.0,3690000.0
13658,2017-06-29,110.0,4200000.0
13659,2017-11-04,394.0,9500000.0
13660,2018-02-08,130.0,2750000.0
13661,2018-01-01,22.0,23200000
13662,2017-09-27,55.0,5249000.0
13663,2017-05-24,5.0,4846000.0
13664,2018-10-02,206.0,4300000.0
13665,2017-10-01,108.0,4150000.0
13666,2017-10-31,38.0,3870000.0
13667,2016-10-12,346.0,8920262.0
13668,2015-08-14,466.0,3070000.0
13669,2016-03-10,385.0,13500000
13670,2017-02-03,4.0,7790000.0
13671,2017-12-11,341.0,6650000.0
13672,2018-10-10,,16300000
13673,2017-11-10,273.0,3100000.0
13674,2016-01-23,285.0,7160000.0
13675,2018-06-28,68.0,8600000.0
13676,2017-11-20,60.0,6200000.0
13677,2018-06-26,22.0,6990000.0
13678,2017-10-13,17.0,6000000.0
13679,2019-02-11,,2500000.0
13680,2018-09-28,20.0,4300000.0
13681,2018-03-19,61.0,1900000.0
13682,2018-09-11,4.0,2740000.0
13683,2017-04-10,86.0,7500000.0
13684,2018-10-03,7.0,4500000.0
13685,2015-12-28,378.0,55845000
13686,2017-04-14,364.0,11700000
13687,2018-04-01,43.0,3085000.0
13688,2018-06-19,,4750000.0
13689,2018-02-28,118.0,8690000.0
13691,2019-02-13,26.0,6320000.0
13692,2016-04-13,1048.0,5799000.0
13693,2018-07-10,28.0,4399000.0
13694,2018-06-25,,31099000
13695,2018-02-20,56.0,4800000.0
13696,2019-04-18,,6320000.0
13697,2018-03-01,254.0,2855000.0
13698,2016-09-22,488.0,13550000
13699,2018-03-31,35.0,4169000.0
13700,2017-05-25,81.0,2950000.0
13701,2018-11-11,170.0,11880000
13702,2019-01-25,,6700000.0
13703,2017-04-07,539.0,7800000.0
13704,2017-07-19,78.0,5350000.0
13705,2017-12-10,44.0,1850000.0
13706,2017-11-10,16.0,3650000.0
13707,2016-09-21,461.0,4300000.0
13708,2019-04-04,,1450000.0
13709,2017-12-01,30.0,6200000.0
13710,2018-10-23,28.0,2700000.0
13711,2018-06-22,49.0,8500000.0
13712,2018-08-02,192.0,1700000.0
13713,2017-01-14,518.0,4200000.0
13714,2017-06-19,399.0,14200000
13715,2017-09-07,167.0,4860000.0
13716,2017-09-12,75.0,5100000.0
13717,2017-04-06,26.0,1600000.0
13718,2017-04-14,95.0,4700000.0
13719,2015-06-02,463.0,2450000.0
13720,2016-02-29,166.0,7900000.0
13721,2017-06-19,218.0,950000.0
13722,2017-07-26,133.0,2650000.0
13723,2017-04-14,110.0,5250000.0
13724,2017-12-08,333.0,6210000.0
13725,2017-01-26,34.0,3750000.0
13726,2017-12-20,328.0,7040000.0
13727,2017-04-25,549.0,11520000
13728,2017-10-31,197.0,7400000.0
13729,2017-11-26,104.0,20300000
13730,2018-09-11,4.0,2740000.0
13731,2018-02-21,96.0,8000000.0
13732,2017-07-08,221.0,6750000.0
13733,2015-06-18,476.0,4350000.0
13734,2019-01-27,66.0,4243000.0
13735,2017-07-18,30.0,4100000.0
13736,2017-07-03,,14990000
13737,2015-08-23,,13150000
13738,2017-06-16,671.0,4600000.0
13739,2016-07-01,23.0,2100000.0
13740,2018-08-16,34.0,5950000.0
13741,2017-12-16,207.0,10000000
13742,2015-04-28,473.0,11000000
13743,2014-12-09,1012.0,10700000
13744,2018-07-26,46.0,3800000.0
13745,2018-02-07,45.0,3090000.0
13746,2019-05-03,,7790000.0
13747,2018-01-16,98.0,4380000.0
13748,2016-05-10,69.0,2900000.0
13749,2017-04-01,199.0,240000000
13750,2018-02-23,45.0,2995000.0
13751,2017-05-15,371.0,3750000.0
13752,2017-11-10,16.0,4400000.0
13753,2017-10-03,381.0,5000000.0
13754,2017-10-21,252.0,6700000.0
13755,2016-12-09,355.0,22800000
13756,2018-03-07,45.0,4950000.0
13757,2017-11-26,24.0,2350000.0
13758,2018-11-28,6.0,3700000.0
13759,2016-12-07,422.0,5950000.0
13760,2018-10-01,64.0,4400000.0
13761,2015-12-31,320.0,1450000.0
13762,2018-12-13,117.0,6650000.0
13763,2015-01-21,,18500000
13764,2017-10-13,161.0,3770000.0
13765,2018-02-13,44.0,2800000.0
13766,2017-10-21,118.0,6000000.0
13767,2017-08-19,269.0,4217000.0
13768,2017-08-22,92.0,550000.0
13769,2016-04-07,853.0,4050000.0
13770,2019-02-26,,3600000.0
13771,2016-06-15,156.0,2180000.0
13772,2017-10-27,116.0,3200000.0
13773,2018-08-27,107.0,15500000
13774,2018-10-30,96.0,5050000.0
13775,2018-07-22,91.0,4900000.0
13776,2018-07-09,,30600000
13777,2018-01-12,126.0,4600000.0
13778,2018-10-11,60.0,3990000.0
13779,2019-04-04,,5800000.0
13780,2018-02-02,217.0,5200000.0
13781,2016-03-24,411.0,38600000
13782,2018-10-10,97.0,4650000.0
13783,2017-11-08,197.0,3950000.0
13784,2018-10-05,33.0,5700000.0
13785,2015-06-02,,5600000.0
13786,2018-07-24,3.0,3100000.0
13787,2017-07-12,94.0,3000000.0
13788,2017-10-01,103.0,2990000.0
13789,2018-07-21,282.0,6200000.0
13790,2017-10-12,522.0,1600000.0
13791,2016-05-17,45.0,3690000.0
13792,2015-11-02,280.0,4999000.0
13793,2018-02-08,173.0,5850000.0
13794,2016-06-06,72.0,3700000.0
13795,2017-11-14,70.0,3800000.0
13796,2016-03-01,224.0,13300000
13797,2016-03-30,886.0,14400000
13798,2018-02-01,323.0,3900000.0
13799,2017-11-10,269.0,5000000.0
13800,2016-02-02,232.0,4100000.0
13801,2018-02-03,249.0,6700000.0
13802,2017-12-02,3.0,4600000.0
13803,2018-07-12,258.0,4600000.0
13804,2017-02-13,36.0,3200000.0
13805,2016-06-20,278.0,8000000.0
13806,2018-11-13,,2700000.0
13807,2019-02-26,41.0,7970000.0
13808,2018-10-19,19.0,3220000.0
13809,2017-09-28,161.0,565000.0
13810,2019-03-09,,4400000.0
13811,2018-03-07,45.0,3750000.0
13812,2018-03-03,,3000000.0
13813,2017-10-05,,4100000.0
13814,2017-08-24,64.0,3650000.0
13815,2019-03-25,,6950000.0
13816,2017-02-07,90.0,40000000
13817,2018-11-24,,5590000.0
13818,2018-06-20,88.0,7905000.0
13819,2017-06-09,143.0,3400000.0
13820,2016-10-04,414.0,4000000.0
13821,2014-12-10,1196.0,3470000.0
13822,2019-03-21,14.0,3250000.0
13823,2017-09-22,12.0,6500000.0
13824,2016-11-24,63.0,2200000.0
13825,2017-08-07,32.0,6980000.0
13826,2017-12-13,33.0,4800000.0
13827,2017-04-18,197.0,2750000.0
13828,2018-03-23,98.0,6222000.0
13829,2015-06-29,886.0,3450000.0
13830,2017-08-14,34.0,8500000.0
13831,2018-07-26,4.0,10200000
13832,2017-10-17,34.0,4200000.0
13833,2019-03-20,10.0,3350000.0
13834,2017-02-16,99.0,6000000.0
13835,2018-07-30,79.0,2250000.0
13836,2015-12-17,240.0,4950000.0
13837,2016-03-04,130.0,1440000.0
13838,2017-12-01,11.0,12500000
13839,2017-06-28,86.0,3450000.0
13840,2018-06-15,45.0,1400000.0
13841,2018-02-16,44.0,3450000.0
13842,2019-03-01,,15357000
13843,2018-03-09,57.0,1850000.0
13844,2019-03-31,,7560000.0
13845,2014-12-09,714.0,65000000
13846,2016-05-12,558.0,9300000.0
13847,2018-02-01,60.0,5600000.0
13848,2018-02-12,80.0,2950000.0
13849,2018-11-07,,4798000.0
13850,2018-03-22,60.0,9329693.0
13851,2018-07-23,102.0,1250000.0
13852,2017-12-15,39.0,3286000.0
13853,2017-11-12,82.0,3800000.0
13854,2019-04-15,,5850000.0
13855,2018-10-25,84.0,1150000.0
13856,2019-03-06,,14490000
13857,2017-09-20,50.0,5766000.0
13858,2015-12-09,762.0,2990000.0
13859,2016-05-19,288.0,10650000
13860,2019-04-22,,6550000.0
13861,2018-08-06,42.0,11996000
13862,2019-02-22,,4800000.0
13863,2019-03-13,,5900000.0
13864,2015-08-13,467.0,130000000
13865,2018-09-03,164.0,3369000.0
13866,2015-10-14,804.0,12499000
13867,2017-02-07,153.0,4100000.0
13868,2018-03-14,35.0,6700000.0
13869,2017-02-08,,7500000.0
13870,2017-06-14,373.0,4090000.0
13871,2018-11-02,173.0,3650000.0
13872,2017-09-27,42.0,3990000.0
13873,2017-01-09,52.0,4580000.0
13874,2018-02-01,29.0,10800000
13875,2017-06-13,125.0,2000000.0
13876,2016-01-17,895.0,2290000.0
13877,2018-07-19,240.0,4000000.0
13878,2017-10-13,199.0,1250000.0
13879,2018-02-01,90.0,12500000
13880,2019-05-01,,12000000
13881,2017-11-09,58.0,5100000.0
13882,2019-01-29,74.0,6200000.0
13883,2018-03-30,9.0,4999999.0
13884,2018-03-19,10.0,4027000.0
13885,2017-09-13,426.0,5779000.0
13886,2018-09-28,66.0,5000000.0
13887,2015-12-02,1140.0,2700000.0
13888,2016-06-27,273.0,3470000.0
13889,2018-03-30,34.0,5100000.0
13890,2018-11-16,,8900000.0
13891,2018-06-25,73.0,4180000.0
13892,2016-10-19,216.0,6650000.0
13893,2016-10-24,701.0,5600000.0
13894,2016-06-14,301.0,2050000.0
13895,2017-08-17,51.0,3190000.0
13896,2017-11-03,10.0,3650000.0
13897,2018-12-12,10.0,6650000.0
13898,2017-10-30,13.0,3600000.0
13899,2018-04-04,79.0,2250000.0
13900,2017-11-14,70.0,4500000.0
13901,2016-05-11,45.0,2890000.0
13902,2019-02-09,,22400000
13903,2018-03-20,55.0,7200000.0
13904,2018-08-22,16.0,2800000.0
13905,2018-09-06,161.0,5850000.0
13906,2017-02-03,270.0,3090000.0
13907,2017-04-26,469.0,1400000.0
13908,2017-06-27,166.0,11500000
13909,2017-08-01,34.0,4000000.0
13910,2017-09-23,122.0,2850000.0
13911,2018-08-29,75.0,3990000.0
13912,2018-03-27,73.0,3650000.0
13913,2019-05-02,,8500000.0
13914,2015-06-19,1070.0,4950000.0
13915,2018-02-06,91.0,6350000.0
13916,2018-05-29,110.0,7300000.0
13917,2018-10-08,113.0,4500000.0
13918,2017-11-27,131.0,2130000.0
13919,2017-09-25,13.0,65000000
13920,2016-03-26,788.0,2750000.0
13921,2018-02-05,146.0,5200000.0
13922,2018-11-26,155.0,4700000.0
13923,2017-10-26,70.0,7990000.0
13924,2019-02-26,32.0,5250000.0
13925,2018-10-22,150.0,9390000.0
13926,2018-03-29,44.0,4000000.0
13927,2018-02-01,60.0,2550000.0
13928,2015-03-15,773.0,8500000.0
13929,2017-04-21,144.0,3750000.0
13930,2017-03-14,331.0,13978000
13931,2018-04-04,222.0,14300000
13932,2017-11-26,491.0,4898000.0
13933,2018-03-16,19.0,4500000.0
13934,2015-10-23,284.0,3850000.0
13935,2018-03-14,12.0,2830000.0
13936,2018-07-31,,21000000
13937,2017-06-18,190.0,3900000.0
13938,2018-03-25,15.0,5900000.0
13939,2018-02-03,72.0,5350000.0
13940,2017-09-15,418.0,10500000
13941,2017-03-31,146.0,3200000.0
13942,2018-10-24,124.0,9700000.0
13943,2018-07-06,10.0,3300000.0
13944,2018-02-13,40.0,5250000.0
13945,2019-01-09,9.0,5600000.0
13946,2017-05-10,50.0,6090000.0
13947,2017-02-03,265.0,3700000.0
13948,2017-02-20,46.0,3700000.0
13949,2017-08-25,17.0,4100000.0
13950,2018-12-04,138.0,7400000.0
13951,2018-10-10,24.0,4900000.0
13952,2017-06-20,228.0,4875000.0
13953,2017-09-26,119.0,3255000.0
13954,2017-08-17,48.0,5600000.0
13955,2017-04-02,58.0,5679678.0
13956,2018-01-13,60.0,5600000.0
13957,2017-09-20,100.0,8500000.0
13958,2018-10-26,150.0,2700000.0
13959,2018-04-20,187.0,4500000.0
13960,2017-09-14,48.0,4840000.0
13961,2015-02-02,1018.0,7952112.0
13962,2018-09-19,90.0,11200000
13963,2018-09-10,25.0,8000000.0
13964,2018-06-28,45.0,3564000.0
13965,2017-02-14,32.0,3870000.0
13966,2018-02-09,60.0,5100000.0
13967,2018-10-23,,9000000.0
13968,2018-10-03,22.0,4800000.0
13969,2017-08-07,43.0,11900000
13970,2018-04-24,139.0,3430000.0
13971,2017-08-17,21.0,7700000.0
13972,2017-10-06,217.0,3750000.0
13973,2017-11-01,140.0,3100000.0
13974,2019-02-10,38.0,4150000.0
13975,2018-10-06,89.0,6990000.0
13976,2017-03-04,180.0,6200000.0
13977,2019-01-05,72.0,9200000.0
13978,2019-01-22,13.0,4000000.0
13979,2017-04-10,690.0,10600000
13980,2016-06-30,45.0,4100000.0
13981,2018-10-05,198.0,6190000.0
13982,2017-05-11,325.0,11300000
13983,2017-12-16,38.0,2400000.0
13984,2019-01-28,23.0,5510000.0
13985,2017-04-30,30.0,3300000.0
13986,2019-04-09,,5600000.0
13987,2017-09-11,388.0,4850000.0
13988,2019-04-25,,5990000.0
13989,2018-02-08,178.0,4985000.0
13990,2017-02-20,84.0,7600000.0
13991,2018-10-18,28.0,3300000.0
13992,2017-12-13,41.0,5650000.0
13993,2019-05-03,,3300000.0
13994,2018-08-20,133.0,9500000.0
13995,2018-02-08,79.0,3290000.0
13996,2018-10-16,69.0,3580000.0
13997,2019-04-11,,1000000.0
13998,2018-05-31,190.0,5654000.0
13999,2019-03-10,40.0,4250000.0
14000,2018-08-06,64.0,7000000.0
14001,2018-02-22,,8850000.0
14002,2018-06-29,,7100000.0
14003,2017-09-08,217.0,3300000.0
14004,2017-12-11,43.0,1800000.0
14005,2017-05-26,75.0,2000000.0
14006,2018-12-11,,49798000
14007,2017-08-02,31.0,4600000.0
14008,2018-06-15,112.0,4890000.0
14009,2018-02-15,210.0,6596000.0
14010,2017-05-02,131.0,3250000.0
14011,2018-07-08,60.0,5000000.0
14012,2019-01-11,88.0,8000000.0
14013,2017-11-26,5.0,2700000.0
14014,2017-09-06,46.0,5490000.0
14015,2017-04-14,307.0,4299000.0
14016,2017-07-20,187.0,5490000.0
14017,2016-03-29,81.0,3990000.0
14018,2019-03-15,,7200000.0
14019,2018-09-07,41.0,2400000.0
14020,2019-01-10,19.0,4400000.0
14021,2018-07-09,116.0,4575000.0
14022,2015-10-08,563.0,11999000
14023,2018-10-06,35.0,4450000.0
14024,2018-02-14,60.0,5550000.0
14025,2019-01-27,,5500000.0
14026,2018-07-05,124.0,5270000.0
14027,2018-02-13,45.0,2600000.0
14028,2018-03-26,52.0,11939000
14029,2019-01-29,,4900000.0
14030,2017-11-29,4.0,4750000.0
14031,2017-11-08,68.0,5500000.0
14032,2016-02-08,940.0,2200000.0
14033,2018-02-02,238.0,5675000.0
14034,2016-04-07,960.0,9500000.0
14035,2019-01-26,48.0,2300000.0
14036,2016-05-11,96.0,6700000.0
14037,2018-06-14,239.0,3200000.0
14038,2016-01-15,211.0,2100000.0
14039,2016-04-21,156.0,3100000.0
14040,2019-03-19,,4399000.0
14041,2019-04-08,4.0,6380000.0
14042,2017-11-06,18.0,3100000.0
14043,2017-09-20,60.0,4600000.0
14044,2019-01-22,29.0,2950000.0
14045,2017-09-29,115.0,3650000.0
14046,2017-03-27,428.0,4300000.0
14047,2017-12-15,14.0,3000000.0
14048,2017-08-25,92.0,2680000.0
14049,2018-10-15,60.0,6900000.0
14050,2017-12-26,150.0,1090000.0
14051,2019-03-31,,6700000.0
14052,2019-03-22,,14750000
14053,2017-11-10,74.0,2600000.0
14054,2017-05-17,8.0,16000000
14055,2019-04-09,,7990000.0
14056,2018-02-01,419.0,14900000
14057,2018-01-13,60.0,6100000.0
14058,2017-09-10,89.0,1700000.0
14059,2018-06-24,60.0,6900000.0
14060,2017-05-13,161.0,5250000.0
14061,2018-02-01,58.0,2630000.0
14062,2017-01-31,,7130000.0
14063,2018-11-11,4.0,4500000.0
14064,2017-05-24,60.0,1400000.0
14065,2019-04-06,,3200000.0
14066,2018-02-13,72.0,2650000.0
14067,2016-03-14,253.0,5800000.0
14068,2016-04-19,142.0,1980000.0
14069,2017-10-30,6.0,5150000.0
14070,2015-01-16,1168.0,6950000.0
14071,2016-04-17,246.0,3000000.0
14072,2017-04-10,45.0,5095000.0
14073,2017-11-10,7.0,16500000
14074,2017-12-18,441.0,6000000.0
14075,2017-12-08,60.0,6050000.0
14076,2017-06-06,365.0,7200000.0
14077,2018-11-02,174.0,5350000.0
14078,2017-02-08,149.0,4370000.0
14079,2018-07-28,44.0,8080000.0
14080,2016-05-12,83.0,6750000.0
14081,2018-10-31,45.0,3000000.0
14082,2016-06-26,814.0,3650000.0
14083,2017-02-11,130.0,4930000.0
14084,2017-01-16,128.0,4200000.0
14085,2018-07-25,245.0,8150000.0
14086,2018-07-18,,10500000
14087,2018-03-20,267.0,2640000.0
14088,2017-02-07,32.0,51000000
14089,2017-11-02,158.0,6925000.0
14090,2017-04-05,528.0,9500000.0
14091,2018-03-16,173.0,4750000.0
14092,2019-04-22,,5200000.0
14093,2015-02-19,1497.0,9500000.0
14094,2018-02-01,440.0,3290000.0
14095,2018-02-01,135.0,4820000.0
14096,2017-08-03,468.0,3200000.0
14097,2018-02-20,54.0,7500000.0
14098,2018-06-23,,4950000.0
14099,2018-02-17,251.0,24719904
14100,2018-02-23,296.0,1450000.0
14101,2017-06-05,45.0,1320000.0
14102,2017-08-01,504.0,3200000.0
14103,2017-08-15,44.0,3650000.0
14104,2017-09-05,45.0,3590000.0
14105,2018-02-01,53.0,2500000.0
14106,2018-08-15,96.0,4550000.0
14107,2017-07-19,50.0,4050000.0
14108,2018-11-13,21.0,4400000.0
14109,2018-06-15,69.0,4200000.0
14110,2017-10-19,92.0,5200000.0
14111,2018-06-25,45.0,950000.0
14112,2019-04-30,,1480000.0
14113,2018-06-02,199.0,5100000.0
14114,2018-02-11,8.0,3500000.0
14115,2015-12-16,230.0,8290000.0
14116,2018-01-16,115.0,3850000.0
14117,2018-10-23,43.0,4550000.0
14118,2018-06-20,224.0,1060000.0
14119,2018-01-01,252.0,9000000.0
14120,2016-02-14,182.0,2550000.0
14121,2016-03-29,87.0,3650000.0
14122,2019-02-27,27.0,4330000.0
14123,2017-10-24,45.0,3099000.0
14124,2016-01-18,155.0,4300000.0
14125,2017-10-09,63.0,3780000.0
14126,2019-04-09,,5190000.0
14127,2017-05-10,176.0,6650000.0
14128,2016-03-02,191.0,3500000.0
14129,2018-07-18,146.0,5700000.0
14130,2017-11-10,13.0,6650000.0
14131,2019-01-12,108.0,5050000.0
14132,2017-05-11,319.0,1750000.0
14133,2016-04-01,290.0,8750000.0
14134,2018-03-04,45.0,3700000.0
14135,2018-08-13,119.0,5299000.0
14136,2019-04-02,,13900000
14137,2017-09-09,104.0,6148000.0
14138,2017-10-12,138.0,6575000.0
14139,2018-04-17,278.0,4200000.0
14140,2017-09-27,60.0,6300000.0
14141,2018-03-07,57.0,4900000.0
14142,2017-11-10,37.0,7400000.0
14143,2018-02-22,370.0,25000000
14144,2019-04-01,14.0,3000000.0
14145,2018-02-08,33.0,3100000.0
14146,2018-09-05,45.0,4150000.0
14147,2017-11-11,60.0,5050000.0
14148,2018-08-23,200.0,6550000.0
14149,2017-04-27,126.0,2800000.0
14150,2017-06-13,115.0,3000000.0
14151,2017-05-30,60.0,2500000.0
14152,2017-09-12,527.0,8200000.0
14153,2016-06-22,34.0,1995000.0
14154,2018-01-21,86.0,3250000.0
14155,2018-10-20,192.0,2650000.0
14156,2017-07-26,20.0,3640000.0
14157,2018-07-19,131.0,4150000.0
14158,2018-12-10,143.0,4320000.0
14159,2017-05-11,20.0,5050000.0
14160,2018-04-30,138.0,5049998.0
14161,2018-09-19,13.0,4650000.0
14162,2017-12-08,199.0,5700000.0
14163,2018-08-29,13.0,2849000.0
14164,2019-02-28,,8000000.0
14165,2017-06-09,48.0,3050000.0
14166,2018-11-01,45.0,3550000.0
14167,2019-02-14,9.0,3500000.0
14168,2016-04-18,150.0,3070000.0
14169,2018-10-10,136.0,4974820.0
14170,2018-02-01,74.0,2550000.0
14171,2015-05-06,506.0,3150000.0
14172,2017-11-14,,5490000.0
14173,2017-10-17,56.0,3350000.0
14174,2017-05-27,209.0,5500000.0
14175,2015-03-12,1136.0,5250000.0
14176,2018-02-08,12.0,8200000.0
14177,2018-05-03,326.0,2700000.0
14178,2019-03-22,11.0,4600000.0
14179,2017-11-10,32.0,4100000.0
14180,2015-10-24,248.0,6996000.0
14181,2018-02-03,135.0,2900000.0
14182,2018-07-04,,9050000.0
14183,2017-08-24,237.0,5200000.0
14184,2018-06-21,54.0,3450000.0
14185,2015-09-03,,17212500
14186,2018-06-18,70.0,10860000
14187,2016-10-19,228.0,3900000.0
14188,2017-11-24,60.0,2500000.0
14189,2017-08-15,28.0,3690000.0
14190,2016-06-23,621.0,2430000.0
14191,2018-03-06,144.0,2580000.0
14192,2017-01-21,177.0,4600000.0
14193,2017-09-25,59.0,2750000.0
14194,2019-03-31,,33415200
14195,2018-03-25,92.0,3930000.0
14196,2017-10-27,6.0,1800000.0
14197,2018-10-19,4.0,3800000.0
14198,2017-05-31,45.0,4130000.0
14199,2018-02-13,45.0,3200000.0
14200,2018-02-13,137.0,2520000.0
14201,2017-07-07,142.0,2550000.0
14202,2016-08-05,375.0,5900000.0
14203,2016-09-07,599.0,7490000.0
14204,2018-04-20,,6800000.0
14205,2018-10-05,178.0,6180000.0
14206,2019-01-23,83.0,4000000.0
14207,2018-08-07,14.0,8650000.0
14208,2016-06-09,574.0,3250000.0
14209,2016-10-08,,9000000.0
14210,2017-08-17,5.0,43511000
14211,2017-10-27,72.0,3100000.0
14212,2018-06-23,35.0,25300000
14213,2018-11-22,97.0,9500000.0
14214,2015-10-22,276.0,3700000.0
14215,2019-02-11,,5120000.0
14216,2017-10-18,285.0,1000000.0
14217,2018-08-27,207.0,6450000.0
14218,2017-11-01,264.0,3100000.0
14219,2016-05-16,49.0,4200000.0
14220,2018-10-02,42.0,8000000.0
14221,2018-02-13,24.0,6195000.0
14222,2017-12-25,399.0,9000000.0
14223,2019-04-22,,7700000.0
14224,2018-02-26,30.0,5500000.0
14225,2018-04-05,65.0,4450000.0
14226,2019-03-09,31.0,8150000.0
14227,2015-03-31,1066.0,4550000.0
14228,2018-08-19,27.0,4900000.0
14229,2017-01-25,,6100000.0
14230,2016-11-15,507.0,6600000.0
14231,2018-03-03,201.0,6290000.0
14232,2016-03-05,364.0,4800000.0
14233,2018-02-28,197.0,3350000.0
14234,2018-03-14,92.0,7800000.0
14235,2018-01-12,60.0,6900000.0
14236,2019-04-21,,2350000.0
14237,2017-01-18,195.0,4850000.0
14238,2018-11-04,105.0,3700000.0
14239,2015-07-05,448.0,3200000.0
14240,2017-06-29,119.0,13005105
14241,2019-01-24,,8300000.0
14242,2017-10-13,112.0,4850000.0
14243,2017-06-28,114.0,1650000.0
14244,2018-10-16,66.0,16500000
14245,2017-04-26,90.0,13500000
14246,2019-05-03,,6200000.0
14247,2017-10-03,552.0,1700000.0
14248,2018-01-12,45.0,2612347.0
14249,2018-02-12,61.0,4850000.0
14250,2018-08-22,37.0,3400000.0
14251,2018-06-22,158.0,4400000.0
14252,2018-09-19,153.0,5250000.0
14253,2017-10-13,277.0,54000000
14254,2015-02-19,733.0,3600000.0
14255,2017-07-31,414.0,2950000.0
14256,2018-01-13,264.0,9856000.0
14257,2018-01-08,94.0,4150000.0
14258,2018-02-16,34.0,3350000.0
14259,2017-06-09,77.0,5600000.0
14260,2017-09-05,84.0,14200000
14261,2019-03-30,,1400000.0
14262,2017-03-21,329.0,5390000.0
14263,2017-04-14,173.0,3400000.0
14264,2019-01-23,,14000000
14265,2018-02-27,339.0,3950134.0
14266,2019-01-23,,11000000
14267,2015-12-10,678.0,4300000.0
14268,2017-06-05,30.0,7200000.0
14269,2017-09-12,83.0,5578000.0
14270,2016-05-06,79.0,3800000.0
14271,2017-08-15,17.0,5400000.0
14272,2019-03-06,,9400000.0
14274,2017-11-27,11.0,5400000.0
14275,2016-04-25,946.0,3550000.0
14276,2017-10-23,546.0,21500000
14277,2017-08-23,72.0,7300000.0
14278,2018-10-02,121.0,5500000.0
14279,2017-09-10,3.0,4680000.0
14280,2018-09-20,64.0,2565000.0
14281,2017-11-29,47.0,3370000.0
14282,2018-02-21,60.0,5100000.0
14283,2018-10-25,46.0,3690000.0
14284,2017-05-26,509.0,12500000
14285,2018-07-18,88.0,5350000.0
14286,2017-08-26,284.0,4200000.0
14287,2018-04-10,296.0,3500000.0
14288,2018-07-17,60.0,6650000.0
14289,2017-03-15,713.0,4300000.0
14290,2018-02-07,44.0,3950000.0
14291,2017-07-28,10.0,2590000.0
14292,2018-02-01,85.0,6700000.0
14293,2018-02-01,391.0,28177652
14294,2017-06-30,26.0,2900000.0
14295,2016-02-09,724.0,500000.0
14296,2018-12-07,,7500000.0
14297,2017-04-24,130.0,3170000.0
14298,2017-09-11,92.0,2550000.0
14299,2018-10-18,5.0,5000000.0
14300,2018-07-30,100.0,3600000.0
14301,2019-02-22,17.0,8750000.0
14302,2017-06-22,13.0,2250000.0
14303,2017-08-08,216.0,6200000.0
14304,2015-11-23,298.0,2690000.0
14305,2017-09-27,166.0,13900000
14306,2019-03-22,,5500000.0
14307,2018-04-11,198.0,5180000.0
14308,2015-10-14,401.0,7399000.0
14309,2018-09-05,,4799000.0
14310,2015-09-15,1047.0,3595000.0
14311,2017-11-23,116.0,2350000.0
14312,2018-03-27,231.0,6596000.0
14313,2018-01-18,165.0,1450000.0
14314,2018-02-04,285.0,8000000.0
14315,2015-12-02,201.0,2494000.0
14316,2019-04-03,6.0,4300000.0
